"apgroup_num","apgroup_name","apmean_bno2","apmean_bpm25"
32101,"E01029833",12.981,9.632
32102,"E01013554",21.57,12.908
32103,"E01027589",7.582,7.313
32104,"E01013557",15.319,10.374
32105,"W01000636",4.249,6.048
32106,"E01029501",11.946,8.538
32107,"E01029580",23.856,10.253
32108,"E01026253",5.566,8.681
32109,"E01011569",8.011,7.237
32110,"E01028256",8.343,8.701
32111,"E01003964",26.468,13.151
32112,"E01003531",25.515,13.785
32113,"E01003966",27.875,13.347
32114,"E01005534",18.728,8.996
32115,"E01003530",35.412,15.491
32116,"E01003967",25.91,13.043
32117,"E01005537",15.98,8.436
32118,"E01003533",25.515,13.785
32119,"E01005536",16.985,8.656
32120,"E01003535",29.578,13.763
32121,"E01003532",35.412,15.491
32122,"E01011986",11.735,7.454
32123,"E01005966",18.634,9.594
32124,"E01005535",17.421,8.829
32125,"E01017977",15.395,10.532
32126,"E01005532",18.972,9.044
32127,"E01023993",13.854,10.574
32128,"E01023915",9.877,8.975
32129,"E01032458",8.376,7.686
32130,"E01023914",8.627,8.881
32131,"E01017976",15.064,10.417
32132,"E01023917",17.045,9.975
32133,"E01023995",15.419,11
32134,"E01028706",10.109,8.823
32135,"E01021327",13.108,10.551
32136,"E01021230",5.842,7.916
32137,"E01021231",5.935,7.978
32138,"E01016623",14.69,9.652
32139,"W01000771",2.644,5.266
32140,"E01021233",7.594,9.234
32141,"W01000947",4.168,5.57
32142,"E01016036",13.863,10.259
32143,"W01000946",2.714,5.095
32144,"W01001512",5.421,7.16
32145,"E01030341",14.022,9.983
32146,"W01001594",3.565,6.498
32147,"E01017246",12.251,9.888
32148,"E01014048",6.386,7.315
32149,"E01030340",14.83,9.679
32150,"E01017247",12.963,9.569
32151,"E01030343",15.657,9.392
32152,"W01001514",11.206,8.107
32153,"E01008780",9.533,6.838
32154,"W01001515",8.097,7.648
32155,"E01030342",9.78,8.605
32156,"E01003140",17.353,11.928
32157,"E01025143",8.468,6.509
32158,"W01001596",3.779,6.56
32159,"E01030345",12.216,8.772
32160,"E01025140",9.026,6.845
32161,"E01005146",16.727,9.002
32162,"E01023277",5.844,7.514
32163,"E01004849",22.79,9.67
32164,"W01001595",3.752,6.356
32165,"E01030344",11.417,8.948
32166,"E01025145",6.786,6.807
32167,"E01003143",18.321,12.32
32168,"E01031953",7.803,8.09
32169,"E01025142",9.137,6.533
32170,"E01003142",17.604,12.082
32171,"E01031050",8.639,8.524
32172,"E01023141",14.469,9.428
32173,"E01017139",22.706,9.717
32174,"E01025144",7.97,6.495
32175,"E01003145",18.619,11.842
32176,"E01028922",3.903,6.564
32177,"E01023140",13.378,9.21
32178,"E01017138",19.875,10.193
32179,"E01003601",29.351,14.409
32180,"E01004296",33.337,13.867
32181,"E01025147",6.786,6.807
32182,"E01003144",18.741,11.964
32183,"E01028628",5.418,7.971
32184,"W01000945",3.172,5.319
32185,"W01001593",6.939,7.107
32186,"W01000944",2.614,5.15
32187,"E01014049",4.182,7.202
32188,"E01011258",12.798,8.243
32189,"E01013206",12.119,9.06
32190,"E01011250",17.706,9.747
32191,"E01024500",7.351,9.496
32192,"E01011251",12.386,8.314
32193,"E01024581",6.737,8.104
32194,"E01003141",19.142,11.572
32195,"E01025141",7.684,6.6
32196,"E01019269",2.981,4.111
32197,"E01018563",16.008,7.925
32198,"E01005147",17.238,9.1
32199,"E01023148",16.861,9.927
32200,"E01011253",9.337,8.011
32201,"E01018303",9.283,8.948
32202,"W01001648",14.25,13.864
32203,"E01018382",13.489,8.042
32204,"E01024501",9.527,10.582
32205,"E01019268",2.585,4.154
32206,"E01011252",7.867,7.468
32207,"E01018302",7.587,9.038
32208,"E01024580",6.489,8.731
32209,"E01018383",14.265,8.154
32210,"E01018560",9.812,7.348
32211,"E01018305",5.324,8.737
32212,"W01001649",6.497,6.988
32213,"E01018384",15.275,8.198
32214,"E01018561",8.551,7.387
32215,"E01018304",5.392,8.818
32216,"E01022589",6.048,7.739
32217,"E01018385",6.394,6.972
32218,"E01013287",9.13,9.254
32219,"E01011259",13.755,8.515
32220,"E01018300",7.301,9.023
32221,"E01011028",14.735,9.081
32222,"E01018381",14.329,8.359
32223,"E01011029",17.998,9.416
32224,"E01011020",17.864,9.544
32225,"E01022253",3.804,6.593
32226,"E01011021",12.601,8.724
32227,"E01024256",7.486,10.396
32228,"E01019079",2.656,3.978
32229,"E01022250",3.071,6.531
32230,"E01011023",15.461,8.884
32231,"E01024257",24.476,10.811
32232,"E01019078",3.493,4.034
32233,"E01022251",3.622,6.581
32234,"E01011022",16.442,9.487
32235,"E01024254",9.918,10.938
32236,"E01024255",7.502,10.555
32237,"E01024252",5.982,8.991
32238,"E01024253",5.847,9.285
32239,"E01024250",5.894,8.898
32240,"E01013097",6.982,9.193
32241,"E01013016",8.032,8.841
32242,"E01002001",22.376,13.195
32243,"E01004085",17.966,10.503
32244,"E01004004",24.548,13.105
32245,"E01004084",16.502,10.135
32246,"E01004005",24.355,13.114
32247,"E01004083",16.91,10.353
32248,"E01004002",22.292,12.65
32249,"E01004082",19.876,11.817
32250,"E01004003",24.143,13.017
32251,"E01004081",17.55,11.12
32252,"E01027626",5.163,6.962
32253,"E01003793",21.947,11.874
32254,"E01025679",11.126,9.276
32255,"E01003792",22.924,12.692
32256,"E01025678",13.489,9.424
32257,"E01003794",29.052,13.505
32258,"E01031698",7.673,8.118
32259,"E01003712",19.677,11.499
32260,"E01031619",9.851,8.582
32261,"E01003795",27.048,13.077
32262,"E01031699",7.848,8.902
32263,"E01003715",22.289,12.957
32264,"E01003796",26.787,12.991
32265,"E01031618",5.654,7.814
32266,"E01023679",18.308,10.425
32267,"E01003714",21.094,12.783
32268,"E01002462",19.354,10.338
32269,"E01009124",16.722,10.296
32270,"E01030932",5.452,7.065
32271,"E01000146",21.734,11.364
32272,"E01027624",5.715,6.941
32273,"E01003713",21.1,12.853
32274,"E01020745",7.363,6.597
32275,"E01027627",4.183,6.289
32276,"E01005797",17.444,9.331
32277,"E01033255",14.147,9.06
32278,"E01029009",6.026,7.217
32279,"E01014824",4.558,7.471
32280,"W01000531",1.78,4.848
32281,"E01010092",15.302,9.709
32282,"E01029089",5.71,6.967
32283,"E01015055",13.905,8.164
32284,"E01016414",18.726,10.554
32285,"E01013051",4.055,7.246
32286,"E01020182",7.309,6.475
32287,"E01015054",14.63,8.358
32288,"E01015057",10.791,7.965
32289,"E01014165",10.404,7.855
32290,"W01000533",2.005,4.85
32291,"E01028158",14.369,9.775
32292,"E01020103",4.276,6.782
32293,"E01012161",6.736,6.98
32294,"E01014164",6.242,7.182
32295,"E01020102",5.84,6.709
32296,"E01020183",11.381,7.18
32297,"E01015052",13.92,8.842
32298,"E01010170",10.301,8.58
32299,"E01015053",14.35,8.643
32300,"E01018456",7.617,7.515
32301,"E01026115",3.468,7.211
32302,"E01005175",21.302,9.949
32303,"E01026114",3.394,6.664
32304,"E01009597",16.473,10.313
32305,"E01026195",5.677,8.846
32306,"E01022138",11.423,8.715
32307,"E01026196",5.808,8.766
32308,"E01015863",13.498,10.028
32309,"E01028159",14.408,9.902
32310,"E01010173",16.005,9.77
32311,"E01009359",19.488,10.514
32312,"E01020100",1.73,5.073
32313,"E01000664",12.259,9.449
32314,"E01010172",15.247,10.469
32315,"E01028894",6.136,7.145
32316,"E01014659",11.036,8.786
32317,"E01026117",3.82,8.245
32318,"E01000667",13.033,9.476
32319,"W01001589",10.776,8.102
32320,"E01014658",17.964,10.445
32321,"E01014426",5.819,7.621
32322,"E01012659",10.986,7.136
32323,"E01000666",11.749,9.22
32324,"E01014651",14.578,9.616
32325,"E01012658",16.876,8.184
32326,"E01026194",5.314,8.71
32327,"E01010171",9.711,8.516
32328,"E01016606",9.224,8.219
32329,"E01003925",22.552,12.466
32330,"E01016687",13.283,9.953
32331,"E01019124",4.444,4.468
32332,"E01005526",23.368,9.218
32333,"E01020140",2.216,5.967
32334,"E01021886",7.484,8.978
32335,"E01005369",18.392,9.272
32336,"E01026896",4.138,8.462
32337,"W01001507",4.826,7.073
32338,"E01028415",7.612,9.053
32339,"E01000654",9.869,9.06
32340,"E01007223",7.055,6.476
32341,"E01027610",4.23,7.309
32342,"E01008097",13.636,8.804
32343,"E01006010",17.219,9.621
32344,"E01028437",13.308,9.067
32345,"E01003086",17.979,11.81
32346,"E01006092",14.139,8.651
32347,"E01013468",12.997,9.799
32348,"E01008016",18.58,9.786
32349,"E01010123",21.659,10.606
32350,"E01006093",13.236,8.556
32351,"E01010513",9.832,8.06
32352,"E01006013",14.516,9.289
32353,"E01006094",11.792,8.759
32354,"E01023135",13.359,9.604
32355,"E01006012",20.167,9.735
32356,"E01007192",6.58,6.426
32357,"W01000560",1.358,4.811
32358,"E01009116",16.37,9.396
32359,"E01029078",4.177,7.3
32360,"E01007112",11.765,7.786
32361,"E01006091",11.353,8.311
32362,"E01021025",5.709,7.739
32363,"E01003330",19.75,11.855
32364,"E01007113",9.415,7.004
32365,"E01008017",18.486,9.697
32366,"W01000563",2.023,4.902
32367,"E01005334",21.078,9.531
32368,"E01007194",7.3,6.42
32369,"E01021024",5.733,7.731
32370,"E01003333",18.083,11.557
32371,"E01007193",7.217,6.253
32372,"W01000562",1.37,4.744
32373,"E01005337",19.559,9.329
32374,"E01012680",9.496,7.423
32375,"E01007114",10.774,7.507
32376,"E01021027",6.435,8.599
32377,"E01011294",33.817,11.411
32378,"E01003332",20.595,12.003
32379,"E01007115",11.172,7.548
32380,"W01000565",1.958,4.993
32381,"E01025627",14.318,9.708
32382,"E01005336",20.852,9.303
32383,"E01003334",19.449,11.805
32384,"E01015984",13.368,10.273
32385,"E01015081",10.857,7.892
32386,"E01003335",19.036,11.765
32387,"E01004972",17.716,8.657
32388,"E01018174",9.831,9.212
32389,"W01001689",14.056,8.366
32390,"E01031147",7.207,8.279
32391,"E01009197",28.054,15.643
32392,"E01029079",5.198,7.63
32393,"E01007191",5.184,5.932
32394,"E01021022",5.603,7.828
32395,"E01032041",4.461,7.321
32396,"E01032048",5.926,7.648
32397,"E01003331",19.862,11.844
32398,"E01032043",4.693,7.587
32399,"E01005335",15.135,8.408
32400,"E01032040",4.598,7.299
32401,"E01032045",6.379,7.745
32402,"E01032042",4.439,7.02
32403,"E01004690",36.77,13.929
32404,"E01032047",6.675,7.692
32405,"E01004611",18.963,12.367
32406,"E01032044",5.417,7.631
32407,"E01004691",43.752,14.421
32408,"E01004610",19.11,12.447
32409,"E01004692",34.538,14.059
32410,"E01004613",18.322,12.336
32411,"E01018669",7.622,6.952
32412,"E01004693",28.076,13.532
32413,"E01017224",12.759,9.781
32414,"E01004612",18.322,12.336
32415,"E01031671",6.689,8.23
32416,"E01013986",9.238,7.801
32417,"E01032049",6.119,7.675
32418,"E01013002",10.935,8.974
32419,"E01029269",5.473,7.026
32420,"E01022046",5.613,8.431
32421,"E01010914",9.389,7.624
32422,"E01021250",12.071,10.002
32423,"E01029268",2.651,6.53
32424,"E01016177",13.844,11.446
32425,"E01020598",11.233,6.689
32426,"E01021253",11.909,9.971
32427,"W01000113",1.858,4
32428,"E01002618",22.032,12.035
32429,"E01021255",10.38,9.86
32430,"E01028303",6.795,8.542
32431,"E01002699",28.28,13.362
32432,"E01021252",11.6,9.962
32433,"E01028382",6.992,8.455
32434,"E01021257",9.12,9.603
32435,"E01028302",7.45,8.113
32436,"E01021254",10.679,9.708
32437,"E01028383",7.666,8.67
32438,"E01028305",12.871,9.714
32439,"E01028384",14.747,9.64
32440,"E01028385",12.865,9.452
32441,"E01028304",16.344,10.427
32442,"E01021251",9.754,9.564
32443,"E01021258",11.788,9.944
32444,"E01016661",13.121,9.37
32445,"E01013271",10.663,10.016
32446,"E01007728",16.684,9.519
32447,"E01025908",7.42,9.052
32448,"E01028381",6.885,8.698
32449,"E01028300",7.218,8.374
32450,"E01023009",10.244,8.194
32451,"E01027452",4.16,5.659
32452,"E01028171",14.478,9.669
32453,"E01020515",7.066,7.65
32454,"E01000696",17.069,10.218
32455,"E01022588",8.686,8.144
32456,"E01022509",10.359,9.366
32457,"E01016568",14.65,9.672
32458,"E01016569",16.364,9.777
32459,"E01010556",15.033,9.334
32460,"E01010557",12.291,8.963
32461,"E01010554",13.652,9.301
32462,"E01024508",10.083,10.072
32463,"E01024589",7.339,8.796
32464,"E01010555",12.247,8.859
32465,"E01024251",6.302,9.981
32466,"E01022258",4.162,6.772
32467,"E01022259",4.034,6.8
32468,"E01010266",19.447,10.193
32469,"E01010267",19.945,10.393
32470,"E01010264",18.188,9.853
32471,"E01024258",22.867,10.848
32472,"E01010265",21.361,10.425
32473,"E01024259",19.65,10.923
32474,"E01026287",9.108,8.992
32475,"E01004000",22.615,12.782
32476,"E01004080",18.689,11.604
32477,"E01004001",20.682,12.458
32478,"E01002008",21.149,11.911
32479,"E01002089",23.313,13.303
32480,"E01002088",22.47,13.24
32481,"E01002009",21.567,12.287
32482,"E01004089",16.759,10.489
32483,"E01004008",23.684,12.925
32484,"E01004088",17.256,10.556
32485,"W01001383",6.071,7.127
32486,"E01005656",24.789,10.672
32487,"W01001302",4.206,6.046
32488,"E01003650",20.489,12.141
32489,"W01001384",3.088,6.033
32490,"E01003652",21.191,12.307
32491,"W01001305",5.692,6.613
32492,"E01003653",21.581,12.468
32493,"W01001385",3.533,6.162
32494,"E01017609",7.259,8.79
32495,"W01001304",3.7,5.887
32496,"E01017688",11.345,9.913
32497,"E01010709",8.129,6.963
32498,"E01024656",8.027,9.007
32499,"W01001386",4.02,6.512
32500,"E01017689",8.611,9.276
32501,"E01010788",18.137,9.368
32502,"E01022653",8.284,7.928
32503,"W01001307",7.329,6.872
32504,"E01003655",22.19,11.987
32505,"E01009899",8.657,7.997
32506,"E01022652",8.44,7.731
32507,"E01009818",8.656,8.075
32508,"E01022655",10.952,8.126
32509,"E01010708",10.394,7.755
32510,"E01022654",17.03,9.263
32511,"E01010789",15.062,8.814
32512,"E01022657",15.017,8.601
32513,"E01002768",27.244,13.437
32514,"E01020669",4.061,5.385
32515,"E01022656",16.453,9.159
32516,"E01002769",27.587,13.709
32517,"W01001382",6.132,7.095
32518,"E01005657",26.058,10.062
32519,"W01001303",5.278,6.152
32520,"E01003651",21.658,12.632
32521,"E01009898",10.368,8.362
32522,"E01024657",8.263,9.16
32523,"E01009819",10.766,8.313
32524,"E01022650",9.37,8.896
32525,"E01007777",11.653,8.329
32526,"E01013794",6.504,8.143
32527,"E01013795",6.499,8.257
32528,"E01013714",21.745,11.599
32529,"E01013717",20.574,11.222
32530,"E01007776",13.01,8.452
32531,"E01013716",22.357,11.577
32532,"E01013796",6.591,8.538
32533,"E01013715",19.154,11.046
32534,"E01025050",16.146,8.528
32535,"E01007774",10.425,8.056
32536,"E01025051",6.695,6.57
32537,"E01025052",10.407,7.523
32538,"E01025053",12.254,7.502
32539,"E01025054",7.581,6.527
32540,"E01025055",11.377,7.479
32541,"E01022162",9.641,9.025
32542,"E01030104",7.245,9.358
32543,"E01025057",11.887,8.173
32544,"E01023051",4.515,6.926
32545,"E01030107",5.444,8.825
32546,"E01030186",4.407,8.456
32547,"E01030187",4.142,7.499
32548,"E01022165",8.444,8.064
32549,"E01022164",10.654,9.059
32550,"E01030106",6.397,9.166
32551,"E01023058",6.758,7.613
32552,"E01023059",4.694,6.899
32553,"E01030185",6.834,9.101
32554,"E01022163",6.008,8.208
32555,"E01021349",8.593,9.622
32556,"E01006453",13.054,8.498
32557,"E01025020",5.702,5.764
32558,"E01016941",12.225,9.806
32559,"W01001527",11.021,8.078
32560,"E01005868",16.931,9.22
32561,"E01029284",8.525,8.536
32562,"E01027784",3.786,7.326
32563,"E01025337",7.198,6.393
32564,"W01000975",5.997,5.766
32565,"E01003043",23.351,12.791
32566,"E01023330",10.037,9.303
32567,"E01006413",17.136,8.566
32568,"E01005046",10.3,7.448
32569,"E01009385",13.509,9.879
32570,"E01001362",26.038,12.309
32571,"E01010400",18.408,9.826
32572,"E01007380",12.582,8.135
32573,"E01033025",8.092,8.97
32574,"E01017307",9.251,7.559
32575,"E01007301",10.675,7.207
32576,"E01031420",6.602,8.112
32577,"E01017306",13.421,8.772
32578,"E01009307",16.726,9.803
32579,"E01030039",4.663,9.028
32580,"E01017386",11.528,9.732
32581,"E01007381",12.468,8.103
32582,"E01011882",13.565,8.957
32583,"E01001365",24.328,12.313
32584,"E01007300",11.85,7.407
32585,"E01025258",12.55,7.308
32586,"E01015359",9.359,8.322
32587,"E01002060",22.444,13.109
32588,"W01000963",9.007,7.74
32589,"E01009306",14.654,9.65
32590,"E01004067",24.721,13.061
32591,"E01016895",8.603,9.255
32592,"E01015358",8.608,8.652
32593,"E01030368",12.67,9.694
32594,"E01007382",18.428,9.24
32595,"E01000017",18.508,12.388
32596,"E01017387",7.948,8.68
32597,"E01010004",23.098,10.645
32598,"W01000962",11.559,7.515
32599,"E01016014",22.973,10.854
32600,"E01010085",19.584,10.327
32601,"E01002422",15.237,10.532
32602,"W01000965",2.582,5.09
32603,"E01000073",19.1,12.743
32604,"W01000964",6.948,6.576
32605,"E01002063",23.721,13.153
32606,"E01000072",19.536,13.082
32607,"W01000967",11.116,8.03
32608,"E01004066",25.086,13.008
32609,"E01016095",9.543,9.212
32610,"W01000966",5.912,6.145
32611,"E01010007",16.35,9.759
32612,"E01016017",16.196,12.018
32613,"E01030361",13.301,9.854
32614,"E01010086",18.252,10.261
32615,"E01016096",11.566,10.143
32616,"E01000075",19.637,13.084
32617,"E01009305",16.151,9.834
32618,"E01017385",11.639,9.603
32619,"E01014029",4.756,6.958
32620,"E01009304",15.526,9.818
32621,"E01001363",24.328,12.313
32622,"E01010005",17.225,9.925
32623,"E01032356",5.296,7.424
32624,"E01010084",16.251,9.797
32625,"E01001173",16.7,11.074
32626,"E01030369",16.627,10.381
32627,"E01017114",21.78,10.886
32628,"E01016094",8.852,8.902
32629,"E01017117",12.857,9.967
32630,"E01016015",24.454,10.907
32631,"E01017195",20.014,10.085
32632,"E01017196",17.582,10.33
32633,"E01001172",18.537,11.285
32634,"E01015129",3.614,6.337
32635,"E01017116",16.783,10.478
32636,"E01017194",24.364,9.76
32637,"E01016147",17.556,10.261
32638,"E01001170",17.97,10.781
32639,"W01001220",4.9,6.386
32640,"E01016146",13.297,10.148
32641,"W01001223",8.997,6.81
32642,"W01001225",7.514,6.562
32643,"W01001222",4.119,5.848
32644,"E01014615",11.04,9.06
32645,"W01001224",7.952,6.781
32646,"E01006670",9.715,7.4
32647,"E01020139",4.35,6.71
32648,"E01008676",8.988,6.608
32649,"E01014694",9.571,8.727
32650,"E01014614",9.261,8.814
32651,"E01006673",18.87,8.986
32652,"E01012611",8.653,6.663
32653,"E01014695",15.397,9.567
32654,"E01016144",10.298,9.419
32655,"W01001221",3.545,5.797
32656,"E01008677",8.274,6.447
32657,"E01014612",6.905,8.245
32658,"E01024509",8.61,9.188
32659,"E01024588",8.096,8.974
32660,"E01018568",12.613,7.706
32661,"E01010552",7.973,7.831
32662,"E01018569",7.944,6.66
32663,"E01010553",7.841,7.744
32664,"E01010550",7.585,7.691
32665,"E01010551",9.581,8.123
32666,"E01010558",11.263,8.804
32667,"E01010559",12.203,8.755
32668,"E01007154",11.195,7.342
32669,"E01015165",5.063,6.467
32670,"E01007157",10.81,7.876
32671,"E01021100",5.752,7.667
32672,"E01005169",27.001,10.503
32673,"E01021103",5.122,8.346
32674,"E01007156",14.802,8.321
32675,"E01021182",7.853,9.294
32676,"E01029159",10.593,8.485
32677,"E01005168",23.441,10.13
32678,"E01019642",9.619,8.88
32679,"E01001747",25.161,13.466
32680,"E01011109",7.537,7.522
32681,"W01000241",5.462,5.914
32682,"E01026206",5.62,8.991
32683,"E01013161",12.173,9.517
32684,"E01019645",13.216,9.469
32685,"E01015738",17.698,10.807
32686,"E01011188",9.924,7.472
32687,"E01010262",17.533,9.973
32688,"E01015164",9.413,7.172
32689,"E01019644",12.443,9.266
32690,"E01004888",8.539,7.234
32691,"E01011189",7.204,7.213
32692,"E01026286",5.481,8.743
32693,"E01017641",6.814,8.458
32694,"E01001746",25.202,13.448
32695,"E01026207",5.001,8.885
32696,"E01019647",17.046,10.088
32697,"E01004889",10.951,7.712
32698,"E01010263",20.106,10.313
32699,"E01017640",7.924,8.941
32700,"E01004809",10.708,8.016
32701,"E01026285",5.029,8.694
32702,"E01019646",12.045,9.136
32703,"E01013739",19.293,10.677
32704,"E01026204",5.66,8.77
32705,"E01017643",6.663,8.306
32706,"E01004808",9.724,7.652
32707,"E01010260",21.306,10.482
32708,"E01026284",5.199,8.698
32709,"E01007152",13.635,7.521
32710,"E01021181",11.487,9.962
32711,"E01026205",5.213,8.583
32712,"E01007155",15.408,8.634
32713,"E01027609",4.728,6.815
32714,"E01015162",7.482,7.087
32715,"E01013652",16.987,10.494
32716,"E01013655",18.958,11.152
32717,"E01027688",6.481,7.583
32718,"E01001744",26.967,13.377
32719,"E01027608",7.003,7.338
32720,"E01019640",11.251,9.156
32721,"E01015739",15.441,10.645
32722,"E01027689",10.67,8.505
32723,"E01007814",15.824,9.347
32724,"E01019643",17.728,9.885
32725,"E01013657",21.073,11.524
32726,"E01007895",13.754,8.497
32727,"E01013654",21.795,11.74
32728,"E01018751",5.54,5.929
32729,"E01002766",29.268,13.713
32730,"E01007817",10.516,8.264
32731,"E01007896",15.54,8.943
32732,"E01032366",10.847,8.42
32733,"E01018750",9.54,7.118
32734,"E01032367",15.903,9.208
32735,"E01005829",13.249,8.394
32736,"E01032364",8.732,8.191
32737,"E01032365",10.26,8.278
32738,"E01013653",16.448,10.283
32739,"E01032362",12.247,8.607
32740,"E01015656",11.014,9.623
32741,"E01032363",15.696,9.164
32742,"E01032360",15.885,8.955
32743,"E01032361",12.533,8.559
32744,"E01032368",12.03,8.463
32745,"E01002767",26.735,13.62
32746,"E01032369",10.988,8.295
32747,"E01008842",9.387,6.847
32748,"E01007815",15.255,9.118
32749,"E01023790",11.111,9.583
32750,"E01017773",6.734,8.394
32751,"E01019776",8.38,8.376
32752,"E01025796",10.926,9.156
32753,"E01025717",9.577,9.373
32754,"E01023791",9.977,9.409
32755,"E01023710",10.6,9.281
32756,"E01023711",9.465,9.187
32757,"E01025795",10.402,8.905
32758,"E01010077",12.919,9.397
32759,"E01008123",10.528,8.436
32760,"E01010076",15.952,9.427
32761,"E01006128",16.283,8.559
32762,"E01022028",6.371,8.253
32763,"E01008125",10.995,8.335
32764,"W01001569",3.518,6.128
32765,"E01008122",10.008,8.554
32766,"W01001568",3.262,6.586
32767,"E01006121",27.616,9.952
32768,"E01024021",15.888,11.131
32769,"E01008124",12.259,8.897
32770,"E01024020",9.818,10.376
32771,"E01008126",9.519,8.755
32772,"E01024023",15.819,11.325
32773,"E01006120",22.456,9.534
32774,"E01010074",14.934,9.399
32775,"E01006129",15.268,8.57
32776,"E01024028",12.75,10.576
32777,"E01000116",18.058,11.449
32778,"E01023048",11.658,7.753
32779,"E01023049",16.065,7.745
32780,"E01025040",7.413,6.741
32781,"E01025041",12.749,8.45
32782,"E01025045",12.947,8.145
32783,"E01025042",11.622,8.357
32784,"E01023041",6.284,6.954
32785,"E01025044",14.457,8.449
32786,"E01029918",10.279,9.81
32787,"E01033179",12.409,10.087
32788,"E01027513",4.119,5.18
32789,"E01019699",17.117,10.488
32790,"W01001122",2.938,6.141
32791,"E01013691",15.736,10.169
32792,"E01005989",20.275,9.82
32793,"W01001125",6.668,7.104
32794,"E01015696",10.43,9.268
32795,"W01001908",7.98,7.65
32796,"E01017871",7.417,8.524
32797,"W01001124",6.235,6.968
32798,"E01007672",15.535,9.255
32799,"E01001078",10.222,9.46
32800,"E01000919",48.354,15.369
32801,"E01025048",9.934,7.423
32802,"W01001127",2.808,5.699
32803,"E01013610",16.556,10.35
32804,"E01008948",9.185,8.71
32805,"E01004193",18.453,11.616
32806,"E01025049",12.606,7.961
32807,"W01001126",7.446,7.41
32808,"E01015697",11.079,9.49
32809,"E01014342",19.99,9.755
32810,"E01030479",8.155,8.205
32811,"E01005619",13.113,8.069
32812,"E01015617",5.935,9.095
32813,"E01008718",4.837,6.323
32814,"E01022610",8.459,8.024
32815,"E01026648",4.53,8.465
32816,"E01005698",19.615,9.362
32817,"E01013613",16.25,10.294
32818,"E01007203",7.427,6.585
32819,"E01022691",10.901,8.537
32820,"E01008799",8.585,6.52
32821,"E01005699",19.62,8.867
32822,"E01013692",15.984,10.38
32823,"E01001760",26.075,13.316
32824,"E01006719",17.892,9.439
32825,"E01031001",11.693,9.145
32826,"E01016160",12.145,10.113
32827,"E01014103",6.901,7.594
32828,"E01015068",10.178,7.421
32829,"E01025063",11.294,7.658
32830,"E01022101",9.608,8.713
32831,"E01008165",12.004,6.823
32832,"E01028122",18.717,10.502
32833,"E01024185",23.928,12.233
32834,"E01014183",13.78,9
32835,"E01028123",14.513,9.743
32836,"E01018166",7.568,8.645
32837,"E01014102",6.936,7.655
32838,"E01028124",22.115,10.98
32839,"E01022180",4.94,7.489
32840,"E01008164",13.274,6.873
32841,"E01028125",16.71,9.775
32842,"E01024107",9.155,8.999
32843,"E01006161",19.076,9.502
32844,"E01028127",16.71,9.775
32845,"E01014184",6.487,7.622
32846,"E01016163",15.334,10.793
32847,"E01026121",4.829,8.518
32848,"E01028126",17.668,9.959
32849,"W01000253",6.397,6.256
32850,"E01017514",12.457,9.99
32851,"W01001314",8.796,6.904
32852,"E01025860",10.406,9.192
32853,"E01003366",19.109,11.642
32854,"E01020871",7.592,6.713
32855,"E01012076",14.769,7.977
32856,"E01007943",14.806,9.399
32857,"E01012464",20.023,9.354
32858,"E01029127",4.298,7.027
32859,"W01000681",2.456,4.875
32860,"E01007698",9.31,8.157
32861,"E01008439",19.21,7.271
32862,"E01021301",11.937,9.744
32863,"E01030877",5.73,7.119
32864,"E01030091",12.518,9.934
32865,"E01020479",3.594,6.539
32866,"E01009278",16.535,10.356
32867,"E01001223",28.878,12.811
32868,"E01015298",3.891,6.361
32869,"E01001222",21.19,11.862
32870,"E01001225",25.13,12.44
32871,"E01015219",4.753,6.214
32872,"E01015218",5.066,6.916
32873,"E01015299",7.383,7.527
32874,"E01018480",6.595,7.212
32875,"E01013084",5.299,7.607
32876,"E01018401",8.118,7.877
32877,"E01013467",16.148,9.875
32878,"E01022194",9.132,8.309
32879,"W01001607",14.134,9.775
32880,"W01000112",1.637,3.946
32881,"E01002533",11.694,9.222
32882,"E01004536",28.304,13.538
32883,"E01002535",15.904,10.25
32884,"E01002532",34.935,13.018
32885,"E01002537",18.049,10.068
32886,"E01002534",17.263,10.191
32887,"E01031243",12.547,8.323
32888,"E01031240",8.868,8.06
32889,"E01000549",25.267,13.298
32890,"E01002536",17.853,10.099
32891,"E01031245",5.066,7.616
32892,"E01031242",5.088,7.506
32893,"E01031247",5.102,7.783
32894,"E01031244",8.871,7.89
32895,"E01009339",22.183,10.785
32896,"E01031246",5.195,7.697
32897,"E01011360",15.651,10.001
32898,"E01016672",10.512,8.997
32899,"E01008719",4.883,6.374
32900,"E01019696",23.046,10.941
32901,"E01011363",37.575,11.059
32902,"E01024696",10.087,10.864
32903,"E01030626",13.911,9.513
32904,"E01005984",13.899,8.723
32905,"E01027385",5.508,4.925
32906,"E01020004",14.935,8.869
32907,"E01023812",12.788,9.313
32908,"E01027386",4.73,4.91
32909,"E01031381",6.364,8.063
32910,"E01012060",15.299,8.123
32911,"E01027304",5.762,7.949
32912,"E01003463",20.536,11.083
32913,"E01014066",6.828,7.473
32914,"E01001072",12.944,9.466
32915,"E01025493",14.804,8.176
32916,"E01000123",19.618,11.568
32917,"E01020085",4.619,6.543
32918,"E01026334",6.942,8.775
32919,"E01027944",12.474,9.143
32920,"E01020007",6.485,7.905
32921,"E01002738",25.583,13.354
