lsoa11cd,apgroup_num,apgroup_name
E01021608,358,E01021608
E01014479,359,E01014479
E01026422,360,E01026422
E01031153,361,E01031153
E01005932,362,E01005932
E01013938,363,E01013938
E01031150,364,E01031150
E01003746,365,E01003746
E01031155,366,E01031155
E01003747,367,E01003747
E01006809,368,E01006809
E01031152,369,E01031152
E01019731,370,E01019731
E01019730,371,E01019730
E01006888,372,E01006888
E01006808,373,E01006808
E01006889,374,E01006889
E01031159,375,E01031159
E01033107,376,E01033107
E01017738,377,E01017738
E01011899,378,E01011899
E01003744,379,E01003744
E01024703,380,E01024703
E01024606,381,E01024606
E01024782,382,E01024782
E01011818,383,E01011818
E01021037,384,E01021037
E01021036,385,E01021036
E01033345,386,E01033345
E01027049,387,E01027049
E01033344,388,E01033344
E01027048,389,E01027048
E01033347,390,E01033347
W01000577,391,W01000577
E01001039,392,E01001039
E01004243,393,E01004243
E01028235,394,E01028235
E01004242,395,E01004242
E01028232,396,E01028232
W01000630,397,W01000630
E01015555,398,E01015555
E01029508,399,E01029508
E01029589,400,E01029589
E01013551,401,E01013551
W01000572,402,W01000572
E01023344,403,E01023344
E01020287,404,E01020287
E01021035,405,E01021035
E01015554,406,E01015554
E01023347,407,E01023347
E01020206,408,E01020206
E01003071,409,E01003071
E01021377,410,E01021377
E01011482,411,E01011482
E01006346,412,E01006346
E01010331,413,E01010331
E01002113,414,E01002113
E01029942,415,E01029942
E01010338,416,E01010338
E01010333,417,E01010333
E01015130,418,E01015130
E01010330,419,E01010330
E01015131,420,E01015131
E01010332,421,E01010332
E01015132,422,E01015132
E01018349,423,E01018349
E01015133,424,E01015133
W01000211,425,W01000211
E01015135,426,E01015135
E01015134,427,E01015134
W01000290,428,W01000290
E01006347,429,E01006347
E01006344,430,E01006344
E01025551,431,E01025551
E01027911,432,E01027911
W01000155,433,W01000155
E01023558,434,E01023558
E01013868,435,E01013868
E01014983,436,E01014983
E01001309,437,E01001309
E01006961,438,E01006961
E01010878,439,E01010878
E01014984,440,E01014984
E01018021,441,E01018021
E01008967,442,E01008967
E01014425,443,E01014425
E01006960,444,E01006960
E01023432,445,E01023432
W01001693,446,W01001693
E01031985,447,E01031985
W01001612,448,W01001612
E01025966,449,E01025966
E01014548,450,E01014548
E01014902,451,E01014902
E01023962,452,E01023962
E01016536,453,E01016536
E01008964,454,E01008964
E01031986,455,E01031986
W01001615,456,W01001615
E01031907,457,E01031907
W01001694,458,W01001694
E01023965,459,E01023965
E01027234,460,E01027234
E01003920,461,E01003920
E01005241,462,E01005241
E01031906,463,E01031906
W01001614,464,W01001614
E01027235,465,E01027235
E01003177,466,E01003177
E01005240,467,E01005240
E01023964,468,E01023964
W01001695,469,W01001695
E01027236,470,E01027236
E01019519,471,E01019519
E01005243,472,E01005243
E01027237,473,E01027237
E01022136,474,E01022136
E01005242,475,E01005242
E01025248,476,E01025248
E01021884,477,E01021884
E01019239,478,E01019239
E01025249,479,E01025249
E01007350,480,E01007350
E01005245,481,E01005245
E01021764,482,E01021764
E01023248,483,E01023248
E01019238,484,E01019238
E01023249,485,E01023249
E01014078,486,E01014078
E01005244,487,E01005244
E01001934,488,E01001934
E01014549,489,E01014549
E01023963,490,E01023963
E01010975,491,E01010975
E01031904,492,E01031904
E01016537,493,E01016537
E01024929,494,E01024929
E01010974,495,E01010974
E01024928,496,E01024928
E01027232,497,E01027232
E01003249,498,E01003249
E01010977,499,E01010977
E01027233,500,E01027233
E01033459,501,E01033459
E01028552,502,E01028552
E01003248,503,E01003248
E01028553,504,E01028553
E01010976,505,E01010976
E01028554,506,E01028554
E01033458,507,E01033458
E01028555,508,E01028555
E01028557,509,E01028557
E01026551,510,E01026551
E01028556,511,E01028556
E01026550,512,E01026550
E01026916,513,E01026916
E01026997,514,E01026997
E01028550,515,E01028550
E01012566,516,E01012566
E01027297,517,E01027297
E01027216,518,E01027216
E01000652,519,E01000652
E01025228,520,E01025228
E01011274,521,E01011274
E01009222,522,E01009222
E01011276,523,E01011276
E01029615,524,E01029615
E01001957,525,E01001957
E01011277,526,E01011277
E01003002,527,E01003002
E01023228,528,E01023228
E01021408,529,E01021408
E01023229,530,E01023229
E01012196,531,E01012196
E01010590,532,E01010590
E01025132,533,E01025132
E01025229,534,E01025229
E01011275,535,E01011275
E01006661,536,E01006661
E01005275,537,E01005275
E01025621,538,E01025621
E01007961,539,E01007961
E01013008,540,E01013008
E01021402,541,E01021402
E01024190,542,E01024190
E01016528,543,E01016528
E01031148,544,E01031148
E01012606,545,E01012606
E01017221,546,E01017221
E01033622,547,E01033622
E01022448,548,E01022448
E01007062,549,E01007062
E01002970,550,E01002970
E01022113,551,E01022113
W01001602,552,W01001602
W01000198,553,W01000198
E01018662,554,E01018662
E01029229,555,E01029229
E01001715,556,E01001715
E01019968,557,E01019968
E01025008,558,E01025008
E01018920,559,E01018920
E01020124,560,E01020124
E01012571,561,E01012571
E01000612,562,E01000612
E01002140,563,E01002140
E01022031,564,E01022031
E01004147,565,E01004147
E01024037,566,E01024037
E01022030,567,E01022030
E01002143,568,E01002143
E01024036,569,E01024036
E01004146,570,E01004146
E01022033,571,E01022033
E01002145,572,E01002145
W01001571,573,W01001571
E01002142,574,E01002142
E01022032,575,E01022032
E01002144,576,E01002144
E01022035,577,E01022035
E01016139,578,E01016139
E01024035,579,E01024035
E01018138,580,E01018138
E01025262,581,E01025262
E01024034,582,E01024034
E01002141,583,E01002141
E01031281,584,E01031281
E01031203,585,E01031203
E01031282,586,E01031282
E01031202,587,E01031202
E01025265,588,E01025265
E01026363,589,E01026363
E01025264,590,E01025264
E01028366,591,E01028366
E01031283,592,E01031283
E01032301,593,E01032301
E01032380,594,E01032380
E01032300,595,E01032300
E01026362,596,E01026362
E01026365,597,E01026365
E01032381,598,E01032381
E01031200,599,E01031200
E01025263,600,E01025263
E01004091,601,E01004091
E01004010,602,E01004010
E01004092,603,E01004092
E01004013,604,E01004013
W01000958,605,W01000958
E01004093,606,E01004093
E01026360,607,E01026360
E01004012,608,E01004012
E01033073,609,E01033073
E01004094,610,E01004094
E01033070,611,E01033070
E01004015,612,E01004015
E01033075,613,E01033075
E01033072,614,E01033072
E01033077,615,E01033077
E01033074,616,E01033074
E01005198,617,E01005198
E01033076,618,E01033076
E01004090,619,E01004090
E01004011,620,E01004011
E01033071,621,E01033071
E01033078,622,E01033078
E01020293,623,E01020293
E01020212,624,E01020212
E01012270,625,E01012270
E01014277,626,E01014277
E01020294,627,E01020294
E01020215,628,E01020215
E01012273,629,E01012273
E01014276,630,E01014276
E01015378,631,E01015378
E01001397,632,E01001397
E01015379,633,E01015379
E01007329,634,E01007329
E01021319,635,E01021319
E01012271,636,E01012271
E01001316,637,E01001316
E01021398,638,E01021398
E01014274,639,E01014274
E01022988,640,E01022988
E01007328,641,E01007328
E01021318,642,E01021318
E01016968,643,E01016968
E01009321,644,E01009321
E01009320,645,E01009320
E01021399,646,E01021399
E01018961,647,E01018961
E01009323,648,E01009323
W01000458,649,W01000458
E01031825,650,E01031825
E01022909,651,E01022909
E01009322,652,E01009322
W01000459,653,W01000459
E01029012,654,E01029012
E01022908,655,E01022908
E01021427,656,E01021427
E01022989,657,E01022989
E01024901,658,E01024901
E01010038,659,E01010038
E01001884,660,E01001884
E01018960,661,E01018960
W01000731,662,W01000731
E01029702,663,E01029702
E01022325,664,E01022325
E01017326,665,E01017326
E01023841,666,E01023841
E01001396,667,E01001396
E01017327,668,E01017327
E01032544,669,E01032544
E01001317,670,E01001317
E01032545,671,E01032545
E01000239,672,E01000239
E01016969,673,E01016969
E01032546,674,E01032546
E01010956,675,E01010956
E01000231,676,E01000231
E01000238,677,E01000238
E01011335,678,E01011335
E01008249,679,E01008249
E01019348,680,E01019348
E01000230,681,E01000230
E01011337,682,E01011337
E01011334,683,E01011334
E01017349,684,E01017349
E01011336,685,E01011336
E01019341,686,E01019341
E01008453,687,E01008453
E01017348,688,E01017348
E01025028,689,E01025028
E01033490,690,E01033490
E01032542,691,E01032542
W01001523,692,W01001523
E01032543,693,E01032543
E01007855,694,E01007855
E01030977,695,E01030977
E01011268,696,E01011268
E01030974,697,E01030974
E01001509,698,E01001509
E01027783,699,E01027783
E01030976,700,E01030976
E01032327,701,E01032327
E01011332,702,E01011332
E01006411,703,E01006411
E01001508,704,E01001508
E01019349,705,E01019349
E01001588,706,E01001588
E01006018,707,E01006018
E01028301,708,E01028301
W01000960,709,W01000960
E01010368,710,E01010368
E01008010,711,E01008010
E01032357,712,E01032357
E01008011,713,E01008011
E01023284,714,E01023284
E01007308,715,E01007308
E01008092,716,E01008092
E01023205,717,E01023205
E01007389,718,E01007389
E01008091,719,E01008091
E01032351,720,E01032351
E01026309,721,E01026309
W01000968,722,W01000968
E01012354,723,E01012354
E01007119,724,E01007119
E01009199,725,E01009199
E01006098,726,E01006098
E01007118,727,E01007118
E01008018,728,E01008018
E01007198,729,E01007198
E01009111,730,E01009111
E01007199,731,E01007199
E01030839,732,E01030839
E01026846,733,E01026846
E01028847,734,E01028847
E01027156,735,E01027156
E01026841,736,E01026841
E01025169,737,E01025169
E01031188,738,E01031188
E01025168,739,E01025168
E01031189,740,E01031189
E01031109,741,E01031109
E01002802,742,E01002802
E01023169,743,E01023169
E01011749,744,E01011749
E01031108,745,E01031108
E01013736,746,E01013736
E01002883,747,E01002883
E01002805,748,E01002805
E01011748,749,E01011748
E01002804,750,E01002804
E01002884,751,E01002884
E01027154,752,E01027154
E01027155,753,E01027155
E01013737,754,E01013737
E01015447,755,E01015447
E01016984,756,E01016984
E01013440,757,E01013440
E01016904,758,E01016904
E01004953,759,E01004953
E01016985,760,E01016985
E01015887,761,E01015887
E01017862,762,E01017862
E01013803,763,E01013803
E01023801,764,E01023801
E01022876,765,E01022876
E01022877,766,E01022877
E01032878,767,E01032878
E01032879,768,E01032879
E01015445,769,E01015445
E01032870,770,E01032870
E01016902,771,E01016902
E01004951,772,E01004951
E01016983,773,E01016983
E01022480,774,E01022480
E01032871,775,E01032871
E01032872,776,E01032872
E01024404,777,E01024404
E01003978,778,E01003978
E01032873,779,E01032873
E01021453,780,E01021453
E01021450,781,E01021450
E01021452,782,E01021452
E01029469,783,E01029469
E01013239,784,E01013239
E01010921,785,E01010921
E01021539,786,E01021539
E01018501,787,E01018501
W01000718,788,W01000718
E01029468,789,E01029468
E01021538,790,E01021538
E01010920,791,E01010920
E01018580,792,E01018580
E01021455,793,E01021455
E01000568,794,E01000568
E01002556,795,E01002556
E01018581,796,E01018581
E01018500,797,E01018500
E01018503,798,E01018503
E01018582,799,E01018582
E01021451,800,E01021451
E01010928,801,E01010928
E01000569,802,E01000569
E01007274,803,E01007274
E01024417,804,E01024417
E01022410,805,E01022410
E01022491,806,E01022491
E01013998,807,E01013998
E01005914,808,E01005914
E01001526,809,E01001526
E01003911,810,E01003911
E01026480,811,E01026480
E01001527,812,E01001527
E01007578,813,E01007578
E01024414,814,E01024414
E01007579,815,E01007579
E01003948,816,E01003948
E01013519,817,E01013519
E01013598,818,E01013598
E01008292,819,E01008292
E01013518,820,E01013518
E01008210,821,E01008210
E01009571,822,E01009571
E01008293,823,E01008293
E01008213,824,E01008213
E01008294,825,E01008294
E01008212,826,E01008212
E01008295,827,E01008295
E01033154,828,E01033154
E01025586,829,E01025586
E01009781,830,E01009781
E01030225,831,E01030225
E01007835,832,E01007835
E01007537,833,E01007537
E01007534,834,E01007534
E01010766,835,E01010766
E01005549,836,E01005549
E01031320,837,E01031320
E01007536,838,E01007536
E01001426,839,E01001426
E01003549,840,E01003549
E01008336,841,E01008336
E01005548,842,E01005548
W01000137,843,W01000137
E01005541,844,E01005541
E01003548,845,E01003548
E01021554,846,E01021554
E01007787,847,E01007787
E01006313,848,E01006313
E01016773,849,E01016773
E01007535,850,E01007535
E01007532,851,E01007532
E01022750,852,E01022750
E01009097,853,E01009097
E01003009,854,E01003009
E01016376,855,E01016376
W01001453,856,W01001453
E01008920,857,E01008920
E01014194,858,E01014194
E01022395,859,E01022395
E01008520,860,E01008520
E01022314,861,E01022314
E01022396,862,E01022396
W01001452,863,W01001452
E01023010,864,E01023010
E01023091,865,E01023091
E01016377,866,E01016377
E01025016,867,E01025016
W01001450,868,W01001450
E01017075,869,E01017075
E01023092,870,E01023092
E01025097,871,E01025097
E01017074,872,E01017074
E01023013,873,E01023013
E01025096,874,E01025096
E01002041,875,E01002041
E01025017,876,E01025017
E01004044,877,E01004044
E01004047,878,E01004047
E01012092,879,E01012092
W01001553,880,W01001553
E01022014,881,E01022014
E01006075,882,E01006075
E01012012,883,E01012012
E01022095,884,E01022095
E01012093,885,E01012093
E01016076,886,E01016076
E01007171,887,E01007171
E01006074,888,E01006074
W01001552,889,W01001552
E01023111,890,E01023111
E01015193,891,E01015193
E01012015,892,E01012015
E01022017,893,E01022017
E01025114,894,E01025114
E01015112,895,E01015112
E01012094,896,E01012094
E01022096,897,E01022096
E01017172,898,E01017172
E01009177,899,E01009177
E01023190,900,E01023190
E01025117,901,E01025117
E01007170,902,E01007170
E01025196,903,E01025196
E01015194,904,E01015194
E01023191,905,E01023191
E01015115,906,E01015115
E01023110,907,E01023110
E01009176,908,E01009176
E01014016,909,E01014016
E01022094,910,E01022094
E01014097,911,E01014097
E01022015,912,E01022015
E01015113,913,E01015113
E01025195,914,E01025195
E01009174,915,E01009174
E01028131,916,E01028131
E01017173,917,E01017173
E01012146,918,E01012146
E01028133,919,E01028133
E01028130,920,E01028130
E01028135,921,E01028135
E01028132,922,E01028132
E01026131,923,E01026131
E01028134,924,E01028134
E01012147,925,E01012147
E01003387,926,E01003387
E01026138,927,E01026138
E01003386,928,E01003386
E01001358,929,E01001358
E01001359,930,E01001359
E01001350,931,E01001350
E01006083,932,E01006083
E01001351,933,E01001351
E01006003,934,E01006003
E01009368,935,E01009368
E01006084,936,E01006084
E01001353,937,E01001353
E01006002,938,E01006002
E01006085,939,E01006085
E01006005,940,E01006005
E01006086,941,E01006086
E01006004,942,E01006004
E01003307,943,E01003307
E01003385,944,E01003385
E01006082,945,E01006082
E01008087,946,E01008087
E01017539,947,E01017539
E01026968,948,E01026968
E01003542,949,E01003542
E01032909,950,E01032909
E01017538,951,E01017538
E01032988,952,E01032988
E01028961,953,E01028961
E01003545,954,E01003545
E01003547,955,E01003547
E01032989,956,E01032989
E01003544,957,E01003544
E01028960,958,E01028960
E01003546,959,E01003546
E01028963,960,E01028963
E01019531,961,E01019531
E01028962,962,E01028962
E01003543,963,E01003543
E01020956,964,E01020956
E01005546,965,E01005546
E01026969,966,E01026969
E01027553,967,E01027553
E01003564,968,E01003564
E01029557,969,E01029557
E01017558,970,E01017558
E01027552,971,E01027552
E01003567,972,E01003567
E01029556,973,E01029556
E01003566,974,E01003566
E01027554,975,E01027554
E01019551,976,E01019551
E01027555,977,E01027555
E01019550,978,E01019550
E01016264,979,E01016264
E01014207,980,E01014207
E01025569,981,E01025569
E01019553,982,E01019553
W01001740,983,W01001740
E01014286,984,E01014286
E01027557,985,E01027557
E01019552,986,E01019552
E01022202,987,E01022202
E01012200,988,E01012200
E01022283,989,E01022283
E01012281,990,E01012281
E01030210,991,E01030210
E01006265,992,E01006265
E01016267,993,E01016267
E01024272,994,E01024272
E01014206,995,E01014206
W01001743,996,W01001743
E01030292,997,E01030292
E01014287,998,E01014287
E01022284,999,E01022284
E01024275,1000,E01024275
E01012282,1001,E01012282
E01022205,1002,E01022205
E01030293,1003,E01030293
E01030212,1004,E01030212
E01027550,1005,E01027550
E01022271,1006,E01022271
E01003565,1007,E01003565
E01029554,1008,E01029554
E01024274,1009,E01024274
E01017559,1010,E01017559
E01022203,1011,E01022203
E01012201,1012,E01012201
E01022282,1013,E01022282
E01006262,1014,E01006262
E01027326,1015,E01027326
E01025379,1016,E01025379
W01001911,1017,W01001911
E01030291,1018,E01030291
E01025378,1019,E01025378
E01024273,1020,E01024273
W01001910,1021,W01001910
E01031398,1022,E01031398
E01031399,1023,E01031399
E01031319,1024,E01031319
E01027327,1025,E01027327
E01027324,1026,E01027324
E01020238,1027,E01020238
W01001727,1028,W01001727
E01020231,1029,E01020231
W01001726,1030,W01001726
E01028249,1031,E01028249
E01020230,1032,E01020230
W01001937,1033,W01001937
E01028248,1034,E01028248
W01001934,1035,W01001934
E01020233,1036,E01020233
E01031331,1037,E01031331
W01001936,1038,W01001936
E01031333,1039,E01031333
E01031330,1040,E01031330
E01031335,1041,E01031335
E01031332,1042,E01031332
E01020239,1043,E01020239
W01001724,1044,W01001724
E01025891,1045,E01025891
E01003027,1046,E01003027
E01011424,1047,E01011424
W01001935,1048,W01001935
W01001416,1049,W01001416
W01001932,1050,W01001932
E01028648,1051,E01028648
E01007280,1052,E01007280
E01001761,1053,E01001761
E01016315,1054,E01016315
E01017833,1055,E01017833
E01025816,1056,E01025816
E01017015,1057,E01017015
E01008941,1058,E01008941
E01026331,1059,E01026331
E01030635,1060,E01030635
E01005254,1061,E01005254
E01006815,1062,E01006815
E01012325,1063,E01012325
E01026775,1064,E01026775
E01032756,1065,E01032756
E01015025,1066,E01015025
E01025497,1067,E01025497
E01032348,1068,E01032348
E01000745,1069,E01000745
E01019204,1070,E01019204
E01004823,1071,E01004823
E01026392,1072,E01026392
E01027839,1073,E01027839
E01029364,1074,E01029364
E01025388,1075,E01025388
E01011355,1076,E01011355
E01029365,1077,E01029365
E01025308,1078,E01025308
E01029367,1079,E01029367
E01025389,1080,E01025389
E01027361,1081,E01027361
E01011354,1082,E01011354
E01029366,1083,E01029366
E01011357,1084,E01011357
W01001958,1085,W01001958
E01022055,1086,E01022055
E01000066,1087,E01000066
E01033380,1088,E01033380
E01017369,1089,E01017369
E01022052,1090,E01022052
E01012059,1091,E01012059
E01011356,1092,E01011356
E01027363,1093,E01027363
E01022057,1094,E01022057
E01012058,1095,E01012058
E01022054,1096,E01022054
E01014051,1097,E01014051
E01014050,1098,E01014050
E01020069,1099,E01020069
E01022056,1100,E01022056
E01014053,1101,E01014053
E01014052,1102,E01014052
E01020061,1103,E01020061
E01014055,1104,E01014055
E01020068,1105,E01020068
E01029362,1106,E01029362
E01011352,1107,E01011352
E01029363,1108,E01029363
E01025309,1109,E01025309
E01008119,1110,E01008119
E01030026,1111,E01030026
E01008118,1112,E01008118
E01008198,1113,E01008198
E01022053,1114,E01022053
E01000064,1115,E01000064
E01006119,1116,E01006119
E01024056,1117,E01024056
E01000067,1118,E01000067
E01033113,1119,E01033113
E01008199,1120,E01008199
E01006118,1121,E01006118
E01033192,1122,E01033192
E01006198,1123,E01006198
E01033112,1124,E01033112
E01027174,1125,E01027174
E01008378,1126,E01008378
E01022398,1127,E01022398
E01000322,1128,E01000322
E01016378,1129,E01016378
E01014319,1130,E01014319
E01014398,1131,E01014398
E01018371,1132,E01018371
E01000325,1133,E01000325
E01022319,1134,E01022319
E01014318,1135,E01014318
E01022318,1136,E01022318
E01014399,1137,E01014399
E01022399,1138,E01022399
E01010327,1139,E01010327
E01000320,1140,E01000320
E01010324,1141,E01010324
E01027537,1142,E01027537
E01008379,1143,E01008379
E01027534,1144,E01027534
E01025549,1145,E01025549
E01027536,1146,E01027536
E01023549,1147,E01023549
E01025548,1148,E01025548
E01025541,1149,E01025541
E01023548,1150,E01023548
E01014338,1151,E01014338
E01032337,1152,E01032337
E01000347,1153,E01000347
W01000941,1154,W01000941
E01000346,1155,E01000346
W01000940,1156,W01000940
E01027535,1157,E01027535
E01012339,1158,E01012339
E01030349,1159,E01030349
E01027532,1160,E01027532
E01012338,1161,E01012338
E01030348,1162,E01030348
E01014331,1163,E01014331
E01032336,1164,E01032336
E01005141,1165,E01005141
E01011049,1166,E01011049
E01014330,1167,E01014330
W01000942,1168,W01000942
E01011048,1169,E01011048
E01003148,1170,E01003148
E01014333,1171,E01014333
W01000943,1172,W01000943
E01005143,1173,E01005143
E01011041,1174,E01011041
E01005140,1175,E01005140
E01011040,1176,E01011040
E01019139,1177,E01019139
E01011043,1178,E01011043
E01005142,1179,E01005142
E01011042,1180,E01011042
E01019138,1181,E01019138
E01025039,1182,E01025039
E01005145,1183,E01005145
E01011045,1184,E01011045
E01014339,1185,E01014339
E01032334,1186,E01032334
E01000344,1187,E01000344
E01032335,1188,E01032335
E01005285,1189,E01005285
E01005284,1190,E01005284
E01003201,1191,E01003201
E01003280,1192,E01003280
W01000597,1193,W01000597
E01005286,1194,E01005286
E01003149,1195,E01003149
E01013036,1196,E01013036
E01005207,1197,E01005207
E01032287,1198,E01032287
E01005149,1199,E01005149
E01003200,1200,E01003200
E01032206,1201,E01032206
E01003281,1202,E01003281
W01000853,1203,W01000853
E01030258,1204,E01030258
W01000855,1205,W01000855
W01000852,1206,W01000852
W01000857,1207,W01000857
W01000854,1208,W01000854
E01005205,1209,E01005205
E01005283,1210,E01005283
W01000850,1211,W01000850
E01005015,1212,E01005015
E01030259,1213,E01030259
E01005094,1214,E01005094
E01003090,1215,E01003090
E01005014,1216,E01005014
E01005017,1217,E01005017
E01003011,1218,E01003011
E01003091,1219,E01003091
E01003010,1220,E01003010
E01005012,1221,E01005012
E01005093,1222,E01005093
E01015891,1223,E01015891
W01001928,1224,W01001928
E01005496,1225,E01005496
W01000841,1226,W01000841
E01033151,1227,E01033151
E01023580,1228,E01023580
E01007789,1229,E01007789
E01030220,1230,E01030220
E01007832,1231,E01007832
E01015817,1232,E01015817
W01001927,1233,W01001927
E01015499,1234,E01015499
E01006331,1235,E01006331
W01000132,1236,W01000132
E01021552,1237,E01021552
E01027621,1238,E01027621
E01011614,1239,E01011614
E01007707,1240,E01007707
E01029624,1241,E01029624
E01006391,1242,E01006391
E01011695,1243,E01011695
E01027620,1244,E01027620
E01024794,1245,E01024794
E01005676,1246,E01005676
E01029627,1247,E01029627
E01003673,1248,E01003673
E01011696,1249,E01011696
E01027623,1250,E01027623
E01011617,1251,E01011617
E01029626,1252,E01029626
E01003672,1253,E01003672
E01027625,1254,E01027625
E01011697,1255,E01011697
E01027622,1256,E01027622
E01029625,1257,E01029625
E01024754,1258,E01024754
E01005677,1259,E01005677
E01029622,1260,E01029622
E01007083,1261,E01007083
E01009017,1262,E01009017
E01003670,1263,E01003670
E01007002,1264,E01007002
E01007473,1265,E01007473
E01007084,1266,E01007084
E01016338,1267,E01016338
E01007005,1268,E01007005
E01006645,1269,E01006645
E01007004,1270,E01007004
E01033582,1271,E01033582
E01007085,1272,E01007085
E01006155,1273,E01006155
E01017789,1274,E01017789
E01007007,1275,E01007007
E01006152,1276,E01006152
E01004326,1277,E01004326
E01007086,1278,E01007086
E01006157,1279,E01006157
E01022714,1280,E01022714
E01006154,1281,E01006154
E01004169,1282,E01004169
E01006156,1283,E01006156
E01010109,1284,E01010109
E01004168,1285,E01004168
E01007003,1286,E01007003
E01007082,1287,E01007082
E01018110,1288,E01018110
E01000179,1289,E01000179
E01000178,1290,E01000178
E01018191,1291,E01018191
E01006153,1292,E01006153
E01018192,1293,E01018192
E01008603,1294,E01008603
E01008156,1295,E01008156
E01018113,1296,E01018113
E01018115,1297,E01018115
E01008682,1298,E01008682
E01018193,1299,E01018193
E01008683,1300,E01008683
E01008602,1301,E01008602
E01008684,1302,E01008684
E01008605,1303,E01008605
E01008604,1304,E01008604
E01008685,1305,E01008685
E01002126,1306,E01002126
E01018111,1307,E01018111
E01008600,1308,E01008600
E01008681,1309,E01008681
E01028378,1310,E01028378
E01020323,1311,E01020323
E01020325,1312,E01020325
E01020322,1313,E01020322
E01020327,1314,E01020327
E01020324,1315,E01020324
E01020326,1316,E01020326
E01026379,1317,E01026379
E01021028,1318,E01021028
E01013015,1319,E01013015
E01023016,1320,E01023016
E01013094,1321,E01013094
E01007077,1322,E01007077
W01000568,1323,W01000568
E01028379,1324,E01028379
W01000569,1325,W01000569
E01013014,1326,E01013014
E01011236,1327,E01011236
E01020320,1328,E01020320
E01013095,1329,E01013095
E01021020,1330,E01021020
E01011237,1331,E01011237
E01007076,1332,E01007076
E01021021,1333,E01021021
E01017248,1334,E01017248
E01013017,1335,E01013017
W01000561,1336,W01000561
E01017249,1337,E01017249
E01013096,1338,E01013096
E01021023,1339,E01021023
E01019240,1340,E01019240
E01019241,1341,E01019241
E01019242,1342,E01019242
E01019243,1343,E01019243
E01023097,1344,E01023097
E01013012,1345,E01013012
E01021029,1346,E01021029
E01007074,1347,E01007074
E01018035,1348,E01018035
E01018032,1349,E01018032
E01016031,1350,E01016031
E01011234,1351,E01011234
E01018034,1352,E01018034
E01011235,1353,E01011235
E01016030,1354,E01016030
E01018037,1355,E01018037
E01029133,1356,E01029133
E01016033,1357,E01016033
E01029130,1358,E01029130
E01018036,1359,E01018036
E01029135,1360,E01029135
E01029132,1361,E01029132
E01027131,1362,E01027131
E01029134,1363,E01029134
E01027130,1364,E01027130
E01029137,1365,E01029137
E01018033,1366,E01018033
E01013200,1367,E01013200
W01001518,1368,W01001518
E01007262,1369,E01007262
E01013282,1370,E01013282
E01015287,1371,E01015287
E01015206,1372,E01015206
E01013146,1373,E01013146
E01013203,1374,E01013203
E01018308,1375,E01018308
E01029131,1376,E01029131
E01013283,1377,E01013283
E01018389,1378,E01018389
E01007265,1379,E01007265
E01002350,1380,E01002350
E01004357,1381,E01004357
E01002353,1382,E01002353
E01004356,1383,E01004356
E01002355,1384,E01002355
E01002352,1385,E01002352
E01015207,1386,E01015207
E01013281,1387,E01013281
E01002351,1388,E01002351
E01004354,1389,E01004354
E01026191,1390,E01026191
W01001309,1391,W01001309
E01026110,1392,E01026110
W01001388,1393,W01001388
E01028116,1394,E01028116
W01001308,1395,W01001308
E01028197,1396,E01028197
W01001389,1397,W01001389
E01026192,1398,E01026192
W01001301,1399,W01001301
W01001380,1400,W01001380
E01026113,1401,E01026113
E01016605,1402,E01016605
E01024651,1403,E01024651
W01001300,1404,W01001300
E01026193,1405,E01026193
E01000663,1406,E01000663
E01022658,1407,E01022658
W01001381,1408,W01001381
E01026112,1409,E01026112
E01024653,1410,E01024653
E01016685,1411,E01016685
E01024650,1412,E01024650
E01016604,1413,E01016604
E01024655,1414,E01024655
E01000662,1415,E01000662
E01024652,1416,E01024652
E01016686,1417,E01016686
E01022651,1418,E01022651
E01016607,1419,E01016607
E01024654,1420,E01024654
E01000665,1421,E01000665
E01028117,1422,E01028117
E01030176,1423,E01030176
E01028196,1424,E01028196
E01030174,1425,E01030174
E01016602,1426,E01016602
E01022659,1427,E01022659
E01016684,1428,E01016684
E01005710,1429,E01005710
E01005897,1430,E01005897
E01010666,1431,E01010666
E01005790,1432,E01005790
E01011320,1433,E01011320
E01005713,1434,E01005713
E01023770,1435,E01023770
E01005791,1436,E01005791
E01004234,1437,E01004234
E01005712,1438,E01005712
E01029188,1439,E01029188
E01005792,1440,E01005792
E01007569,1441,E01007569
E01005715,1442,E01005715
E01019667,1443,E01019667
E01005793,1444,E01005793
E01024215,1445,E01024215
E01002797,1446,E01002797
E01005711,1447,E01005711
E01001062,1448,E01001062
E01003799,1449,E01003799
E01017004,1450,E01017004
E01017007,1451,E01017007
E01017086,1452,E01017086
E01017087,1453,E01017087
E01001065,1454,E01001065
E01014168,1455,E01014168
E01014756,1456,E01014756
E01015059,1457,E01015059
W01001232,1458,W01001232
E01025312,1459,E01025312
E01017006,1460,E01017006
W01001234,1461,W01001234
E01026838,1462,E01026838
W01001235,1463,W01001235
E01012231,1464,E01012231
E01020109,1465,E01020109
E01029100,1466,E01029100
E01020188,1467,E01020188
E01013580,1468,E01013580
E01020189,1469,E01020189
E01023607,1470,E01023607
W01001237,1471,W01001237
E01022214,1472,E01022214
E01014710,1473,E01014710
E01017085,1474,E01017085
E01001063,1475,E01001063
E01014169,1476,E01014169
E01016156,1477,E01016156
E01001824,1478,E01001824
E01023395,1479,E01023395
E01024847,1480,E01024847
E01024235,1481,E01024235
